part_id,Q1.2,Q1.3,Q2.1,Q2.2,Q2.3,Q2.4,Q3.1,Q3.2,Q4.1,Q4.2,Q4.3,Q4.4,Q5.1,Q5.2,Q5.3,Q5.4,Q6.1,Q6.2,Q7.1,Q7.2,Q7.3,Q8.1,Q8.2,Q8.3,Q9.1,Q9.2,Q10.1,Q10.2,Q10.3,Q12.1,Q12.2_1,Q12.3_1,Q12.4_1,Q12.5_1,Q12.6,Q12.7_1,Q12.8_1,Q12.9_1,Q12.10_1,Q13.1,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q13.7,Q13.8,Q13.9,Q14.1_1,Q14.2,Q14.2_TEXT,Q14.3_1,Q14.4,Q14.4_TEXT,Q14.5,Q14.5_TEXT,Q14.6,Q14.7,gender,race,ethnic,educ,daily_meds_n,age,t_duration_min,batch_id,sns1,sns2,sns3,sns4,sns5,sns6,sns7,sns8,sns_total,sns_ability,sns_preference,snumi1,snumi2,snumi3,snumi4,snumi5,snumi6,snumi7,snumi8,snumi_total,ind_sens_verb,ind_sens_gist,ind_spec_verb,ind_spec_gist,ind_conf_verb,ind_conf_gist,emb_sens,emb_spec,emb_conf,ind_sens_all,ind_spec_all,ind_conf_all,all_sens_mean,all_spec_mean,all_conf_mean,total_score_mean,ind_score_mean,emb_score_mean,snumi_cat,total_score_raw
R_vBowNiFjhvaXppT,1,1,1,1,3,1,3,3,1,1,3,2,1,1,2,2,3,3,1,1,2,1,1,1,3,3,1,1,1,1,3,5,4,5,1,5,3,4,5,1,5,7,7,1,4,5,5,13,29,1,,1,1,,2,,3,1,male,white,non-hispanic,highschool,1,29,4.916666667,2,3,5,4,5,5,3,3,5,4.125,4.25,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.5,0,0.5,0.666666667,0,0.666666667,0.444444444,0.333333333,0.666666667,low (0-3),4
R_3fOYZqDPGSujTdw,1,1,1,1,2,2,3,3,1,1,2,2,1,1,2,2,3,3,1,1,3,1,1,3,3,3,1,1,3,1,3,4,4,3,1,5,2,4,4,1,6,4,6,2,6,6,5,13,25,7,,0,1,,2,,4,1,other,white,non-hispanic,ged/equiv,0,25,3.566666667,2,3,4,4,3,5,2,3,4,3.5,3.5,3.5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.5,0.5,0,0.333333333,0.333333333,0.222222222,0.333333333,0,average (4-6),2
R_2V4KMjcnQQ7xJjd,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,6,5,2,6,1,6,4,7,4,5,6,7,13,30,1,,0,1,,2,,3,1,male,white,non-hispanic,highschool,0,30,5.866666667,2,5,5,6,6,6,5,5,6,5.5,5.5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_AsM2r1lkP2ak3rX,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,5,1,6,1,6,4,7,4,5,6,7,13,19,1,,0,6,,2,,3,1,male,mixed/other,non-hispanic,highschool,0,19,6.216666667,2,6,6,6,6,6,5,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1f1b9VquHA9DUsw,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,3,1,2,2,1,5,1,2,3,4,2,1,6,4,7,4,5,6,5,13,32,2,,0,6,,2,,5,2,female,mixed/other,non-hispanic,associates,0,32,6.55,2,2,2,1,5,2,3,3,2,2.5,2.5,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,1,0.666666667,1,0.666666667,0.777777778,1,0.333333333,high (7-8),7
R_1kUKc8WJgmB5XjY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,1,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,2,5,1,6,6,1,6,1,6,4,7,4,5,6,4,13,27,2,,4,1,,2,,3,1,female,white,non-hispanic,highschool,4,27,6.616666667,2,4,5,2,5,6,6,6,6,5,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_1ONVmwkqq9hbefQ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,2,1,6,1,6,4,7,4,5,6,7,13,33,1,,0,1,,2,,7,2,male,white,non-hispanic,masters,0,33,6.433333333,2,6,6,6,6,5,2,6,6,5.375,6,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2VrpSj1bQ1vVeUw,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,6,6,6,6,1,5,5,3,6,1,6,4,7,4,5,5,5,13,33,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,33,5.783333333,2,6,6,6,6,5,5,4,6,5.5,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_cwmJ8um5er9CrZv,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,5,5,1,4,2,2,4,1,6,4,7,4,5,6,7,13,27,2,,2,1,,2,,7,1,female,white,non-hispanic,masters,2,27,7.066666667,2,4,5,5,5,4,2,5,4,4.25,4.75,3.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_78kOZZ6Qv7rZidX,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,5,1,5,5,2,5,1,6,4,7,4,5,6,7,13,29,2,,0,1,,2,,7,2,female,white,non-hispanic,masters,0,29,7.733333333,2,5,5,5,5,5,5,5,5,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2pJEYVoTzeSi7lE,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,1,1,5,5,5,5,1,6,5,2,4,1,6,4,7,4,5,6,7,13,24,1,,0,4,,2,,5,1,male,asian,non-hispanic,associates,0,24,6.583333333,2,5,5,5,5,6,5,5,4,5,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,0.666666667,1,1,0.888888889,1,0.666666667,high (7-8),8
R_3KSJtvHQ8fPyXtS,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,6,1,6,6,1,5,1,6,4,7,4,5,4,7,13,34,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,34,7.55,2,4,4,5,6,6,6,6,5,5.25,4.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2CynIXnHwBR3Y7p,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,4,3,1,5,6,1,6,1,6,4,7,4,5,6,7,13,28,1,,0,1,,2,,7,2,male,white,non-hispanic,masters,0,28,7.816666667,2,3,5,4,3,5,6,6,6,4.75,3.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3fqwOfZszXJSC65,1,1,1,1,1,1,3,3,1,1,2,2,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,5,5,6,1,6,2,4,5,1,7,5,6,2,5,6,5,12,26,2,,2,1,,1,,7,2,female,white,hispanic,masters,2,26,7.466666667,2,6,5,5,6,6,2,3,5,4.75,5.5,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0.5,0.5,1,0.666666667,0.666666667,0.777777778,0.666666667,1,low (0-3),7
R_pGlpyJMbkWbrQTn,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,5,4,4,4,1,6,6,1,6,1,6,4,7,4,5,6,7,13,31,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,31,8.316666667,2,5,4,4,4,6,6,6,6,5.125,4.25,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_3RkF8eAcoNG93NB,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,3,4,1,4,4,3,4,1,6,4,7,4,5,6,6,13,30,1,,0,1,,2,,4,1,male,white,non-hispanic,ged/equiv,0,30,7.116666667,2,2,3,3,4,4,4,4,4,3.5,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_22X2XZZldi0MNfY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,3,3,3,1,1,1,1,6,6,6,6,1,6,6,6,6,1,6,4,7,4,5,6,7,13,28,1,,0,1,,2,,6,2,male,white,non-hispanic,bachelors,0,28,8.2,2,6,6,6,6,6,6,1,6,5.375,6,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,0.5,1,0.666666667,0.666666667,0.777777778,0.833333333,0.666666667,high (7-8),7
R_2QnAdrfuWwn9FZJ,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,5,5,5,1,6,6,6,6,1,6,4,7,4,6,6,6,13,25,1,,1,1,,2,,5,1,male,white,non-hispanic,associates,1,25,8.966666667,2,3,5,5,5,6,6,1,6,4.625,4.5,4.75,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3lQdin4sMX0g7ne,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,3,1,4,2,4,4,1,5,3,3,5,1,6,4,7,4,5,6,7,13,50,1,,1,3,,2,,3,4,male,ai/an,non-hispanic,highschool,1,50,8.633333333,2,4,2,4,4,5,3,4,5,3.875,3.5,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,high (7-8),8
R_3KDwSzdL4MHmWXh,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,4,4,1,5,6,1,5,1,6,4,7,4,5,5,4,13,34,1,,0,1,,2,,8,2,male,white,non-hispanic,doctoral,0,34,7.716666667,2,4,4,4,4,5,6,6,5,4.75,4,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_3ITbRZjT2xpmy1Z,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,4,6,1,6,1,6,4,7,4,5,6,4,13,26,2,,6,1,,1,,6,4,female,white,hispanic,bachelors,6,26,9.25,2,4,4,6,6,4,6,6,6,5.25,5,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1eQXaPb8fzEVk3J,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,2,1,3,4,5,6,1,6,6,1,6,1,6,4,7,4,4,6,6,13,29,2,,1,4,,2,,4,1,female,asian,non-hispanic,ged/equiv,1,29,9.5,2,3,4,5,6,6,6,6,6,5.25,4.5,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0.666666667,0.888888889,1,0.666666667,average (4-6),8
R_1lmndK1eblWo555,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,5,1,6,4,6,4,1,6,4,7,4,5,6,7,13,32,1,,2,1,,2,,5,2,male,white,non-hispanic,associates,2,32,9.666666667,2,6,6,6,5,6,4,1,4,4.75,5.75,3.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_w1vzZbA7C6STNM5,1,1,1,1,2,1,3,3,1,1,3,2,1,1,2,2,3,3,1,1,1,1,1,2,3,3,1,1,2,1,2,5,4,2,1,4,2,5,2,1,7,5,5,2,6,6,6,12,35,1,,5,4,,2,,5,1,male,asian,non-hispanic,associates,5,35,4.216666667,2,2,5,4,2,4,2,2,2,2.875,3.25,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,low (0-3),3
R_24jkqY2OepLWyqs,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,2,1,2,1,3,2,1,5,2,5,5,1,6,5,7,4,5,6,4,13,41,2,,4,1,,2,,5,2,female,white,non-hispanic,associates,4,41,9.316666667,2,2,1,3,2,5,2,2,5,2.75,2,3.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,0.5,1,1,0.333333333,0.777777778,0.833333333,0.666666667,average (4-6),7
R_3KC5xVNuGCQRa4W,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,1,3,3,1,1,1,1,1,4,5,5,1,1,1,3,4,1,6,4,7,4,4,6,5,13,56,2,,0,1,,2,,5,4,female,white,non-hispanic,associates,0,56,9.716666667,2,1,4,5,5,1,1,4,4,3.125,3.75,2.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,1,0.5,1,0.666666667,0.666666667,0.777777778,0.833333333,0.666666667,average (4-6),7
R_3LcBThaaR8vUpfA,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,1,1,2,2,1,2,1,6,5,4,4,1,6,4,5,4,5,6,6,13,24,2,,0,7,Hispanic,1,,6,1,female,mixed/other,hispanic,bachelors,0,24,8.983333333,2,2,2,1,2,6,5,3,4,3.125,1.75,4.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,0.666666667,1,1,0.888888889,1,0.666666667,average (4-6),8
R_2SwzK1DsgC3yftx,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,6,1,6,1,6,4,7,1,5,6,7,13,42,1,,1,1,,2,,6,2,male,white,non-hispanic,bachelors,1,42,9.766666667,2,6,6,6,6,5,6,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2z6I0nMcngBxgLW,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,5,3,6,1,6,4,7,4,5,6,7,13,33,1,,1,4,,2,,6,1,male,asian,non-hispanic,bachelors,1,33,10.2,2,6,6,6,6,5,5,4,6,5.5,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,high (7-8),8
R_3MEWdnbrvKTamWq,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,5,3,1,4,5,2,5,1,6,4,7,4,5,5,4,13,59,2,,1,1,,2,,4,2,female,white,non-hispanic,ged/equiv,1,59,9.983333333,2,4,4,5,3,4,5,5,5,4.375,4,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_yQG9dbNfOUxwEaR,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,26,1,,2,1,,2,,6,1,male,white,non-hispanic,bachelors,2,26,10.06666667,2,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_08O6XLsNZBlDDah,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,3,1,1,2,3,3,1,1,3,1,1,2,4,4,1,5,5,2,4,1,6,4,7,4,5,6,7,13,37,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,37,10.61666667,2,1,2,4,4,5,5,5,4,3.75,2.75,4.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,1,1,0.666666667,1,0.666666667,0.777777778,1,0.333333333,high (7-8),7
R_28LJQm7HHQhWYfg,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,6,1,4,6,1,6,1,6,4,7,4,5,6,5,13,38,1,,0,1,,2,,5,1,male,white,non-hispanic,associates,0,38,10.31666667,2,5,5,5,6,4,6,6,6,5.375,5.25,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2fkCxutHtUHCywG,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,5,6,1,5,6,1,5,1,6,4,7,4,5,6,7,13,34,1,,0,1,,2,,3,2,male,white,non-hispanic,highschool,0,34,9.15,2,5,5,5,6,5,6,6,5,5.375,5.25,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3TQwSRE4LFbiWnn,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,2,3,2,2,1,6,5,2,6,1,6,4,7,4,5,4,5,13,32,1,,0,4,,2,,4,1,male,asian,non-hispanic,ged/equiv,0,32,10.26666667,2,2,3,2,2,6,5,5,6,3.875,2.25,5.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_1j7K1ZVr0xtJOPY,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,5,4,5,6,1,6,4,7,4,5,6,7,13,37,2,,0,1,,1,,5,1,female,white,hispanic,associates,0,37,10.13333333,2,6,6,6,6,5,4,2,6,5.125,6,4.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_cZ2jGJO9K5WSkrD,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,4,4,4,1,6,5,1,6,1,6,4,7,4,5,5,4,13,24,2,,0,1,,2,,6,1,female,white,non-hispanic,bachelors,0,24,9.616666667,2,3,4,4,4,6,5,6,6,4.75,3.75,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,average (4-6),9
R_ZFgXnw9EGpjrzW1,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,26,1,,1,1,,2,,3,1,male,white,non-hispanic,highschool,1,26,10.58333333,2,6,6,6,6,6,6,6,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_pKU0RKNPGXpvZ4J,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,3,3,3,4,1,4,3,4,3,1,6,4,7,4,5,6,6,13,50,2,,0,1,,2,,4,2,female,white,non-hispanic,ged/equiv,0,50,8.033333333,2,3,3,3,4,4,3,3,3,3.25,3.25,3.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_2UVhZMjiyudIFcM,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,5,5,6,1,6,4,6,5,1,6,4,7,4,5,6,7,13,43,2,,0,1,,2,,4,1,female,white,non-hispanic,ged/equiv,0,43,10.85,2,4,5,5,6,6,4,1,5,4.5,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_3nMGn8wTLYOffS3,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,5,5,6,6,1,6,6,1,6,1,6,4,7,4,5,6,7,13,33,1,,0,1,,2,,7,1,male,white,non-hispanic,masters,0,33,10.76666667,2,5,5,6,6,6,6,6,6,5.75,5.5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
R_1dhNM7wFaqfskWj,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,3,3,3,1,1,2,1,1,2,3,3,1,1,1,1,4,4,6,6,1,3,1,4,4,1,6,5,7,4,7,5,4,13,27,2,,2,1,,1,,5,2,female,white,hispanic,associates,2,27,10.78333333,2,4,4,6,6,3,1,3,4,3.875,5,2.75,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,0.5,1,1,0.666666667,0.888888889,0.833333333,1,average (4-6),8
R_2zOTWuSmDyCdyzf,1,1,1,1,1,1,3,3,1,1,2,1,1,1,2,1,3,3,1,1,2,1,1,2,3,3,1,1,1,1,6,6,6,6,1,6,5,1,6,1,6,4,7,4,5,6,7,13,32,1,,0,1,,2,,6,1,male,white,non-hispanic,bachelors,0,32,10.03333333,2,6,6,6,6,6,5,6,6,5.875,6,5.75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,high (7-8),9
